poorSignalLevel,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma,attention,meditation
,54758,335632,16080,102414,63998,56632,133485,25605,0,0
,175605,284835,329204,306244,245954,78021,42086,60347,0,0
,1728218,1536246,298899,528575,258195,579158,237327,227721,0,0
,601024,1582125,239445,170223,149678,473381,114704,224376,0,0
,314078,794668,105959,134789,42552,138220,45124,23300,0,0
,507739,769798,100068,492724,107593,117297,55211,46318,0,0
,1616331,1260423,835457,387730,387633,272379,154460,144495,0,0
,819721,432311,51574,168229,83133,116031,50483,66536,0,0
,242066,133997,59650,192274,43279,64987,48188,76679,0,0
,1706508,672923,12648,633411,217826,378097,354375,115791,0,0
,277866,191791,39315,242491,24423,86432,42159,49692,0,0
,260348,646842,237839,139616,56172,109419,43752,56357,0,0
,1262929,1467586,977821,964230,413810,327036,252608,144666,0,0
,909403,2206199,321554,786087,382489,290625,178059,212168,0,0
,1284732,1646765,745549,364728,354477,406269,395443,145169,0,0
,477407,364249,129274,75243,77321,152182,31541,35890,0,0
,519280,1812562,482144,374598,266452,306214,202360,73963,0,0
,275457,854689,106757,74822,31119,103893,35133,36960,0,0
,791553,198657,141700,127484,258318,94891,48398,22342,0,0
,424879,637932,378186,189765,63216,35762,63836,65868,0,0
,1900249,981483,249756,736872,263104,412036,338529,170159,0,0
,1477059,835336,166175,1510433,254610,400175,137475,67200,0,0
,655375,315943,191113,107912,117486,84488,65109,45780,0,0
,463004,724170,82044,199210,121044,62592,55423,50766,0,0
,388268,1520319,211822,571722,557667,511274,251186,180543,0,0
,328226,869050,985782,204701,349567,434108,380049,164516,0,0
,114840,248425,39535,234949,95708,155841,32637,102657,0,0
,514436,1133925,64556,87144,82442,108096,69677,39438,0,0
,563873,1423490,125169,636325,505479,248068,164069,237913,0,0
,550158,399566,162516,77438,120493,79370,41267,39043,0,0
,876630,1454783,1381308,864954,213014,391554,106621,168683,0,0
,936895,1147546,267741,1357046,356017,556930,312237,171780,0,0
,275601,461949,56997,144041,36605,133065,45409,41361,0,0
,224529,553167,51723,114425,8644,44771,36322,37970,0,0
,575868,128106,158110,30975,98336,91638,43216,23215,0,0
,2428270,949966,274141,738656,261653,210319,519611,142544,0,0
,306355,511852,84848,230762,37589,95140,80017,41079,0,0
,176099,1270298,78184,130277,73589,49411,40195,38770,0,0
,105858,497921,93486,64016,161031,54280,41302,55069,0,0
,263061,1041138,133419,120498,126659,92733,55090,38084,0,0
,923005,1433962,132102,709280,254596,584771,177837,179790,0,0
,1351185,777540,396044,171231,187559,323936,119392,136380,0,0
,446450,206198,54811,107704,126596,87449,44958,25595,0,0
,445300,36623,74965,78398,67047,64726,55574,61096,0,0
,1277654,1119759,50464,748416,391695,321054,146880,132624,0,0
,174755,1850783,52893,1166296,324616,549669,116178,67944,0,0
,150892,708306,145601,82579,88346,132868,42019,36050,0,0
,381438,301100,139904,233036,93879,115131,43791,62351,0,0
,490192,367185,425618,114410,107276,66503,63397,121145,0,0
,843587,50351,201720,131261,65138,128172,87469,75084,0,0
,661874,645460,186336,234402,98689,106046,41070,84674,0,0
,412211,1492642,427068,186067,752513,597639,187650,169988,0,0
,490399,382135,214546,281101,68649,90911,85838,70035,0,0
,323355,358163,403777,119080,108784,103091,111238,87329,0,0
,582151,329964,65512,400225,194319,203420,77271,137941,0,0
,882663,857320,101607,142240,119696,71062,53413,43979,0,0
,932078,1481435,1030287,287402,185303,248337,50884,54235,0,0
,232812,227437,199485,81614,152596,100483,38938,22862,0,0
,840036,2140483,820117,794820,196001,231437,138822,181613,0,0
,157545,310185,81164,41034,21005,74112,53827,48996,0,0
,272355,346587,141317,95574,59054,68195,53205,67957,0,0
,655455,129364,255356,42450,24238,104958,55781,45802,0,0
,444927,16110,29338,48874,16858,17848,12120,24461,0,0
,967535,520905,1062067,803808,478075,405018,117315,148475,0,0
,1196132,1339874,448567,711002,348312,236302,369789,200180,0,0
,601129,172513,377030,167067,106211,62201,48655,65344,0,0
,264738,690761,81066,49774,208697,91505,21919,36417,0,0
,102213,798399,52557,182156,159292,134701,41673,83419,0,0
,334417,249783,52397,235284,74265,72350,69516,59788,0,0
,509882,616799,468189,161966,180572,98096,93528,69074,0,0
,333139,238308,227728,318745,48873,66263,68645,63516,0,0
,802021,86217,486530,246453,68652,160575,74665,36902,0,0
,996935,773082,347554,347395,251260,131656,203124,193285,0,0
,325975,314267,113376,310562,51991,105605,73373,89056,0,0
,178907,47549,35402,11425,14287,19877,17162,21041,0,0
,1070977,757177,1960972,342964,157997,370050,295713,411744,0,0
,490912,811493,46967,144356,76699,169450,50529,79480,0,0
,192285,52679,41472,18230,23063,17774,11135,13322,0,0
,1074232,264991,52918,334207,121965,70422,45763,68792,0,0
,528369,107143,134708,136721,79726,62198,69098,64617,0,0
,102025,243174,287719,146732,161805,102802,44525,38581,0,0
,1542647,1293546,611600,608702,783210,342190,115577,383704,0,0
,620161,183137,72795,229130,68333,75031,83314,108565,0,0
,207162,342674,22130,84909,136689,68191,46065,41655,0,0
,631323,1071046,57064,97907,145763,121689,72614,67107,0,0
,237821,113338,103508,14625,65980,117103,95721,54737,0,0
,770976,166074,209828,39135,56913,59837,105053,94850,0,0
,2789651,277556,537134,342213,429303,413943,240847,198885,0,0
,358643,491515,357976,97284,62436,51000,102609,92788,0,0
,516788,447270,235751,156777,121615,64943,59015,66692,0,0
,1857996,171985,156807,136063,59916,43576,45208,32290,0,0
,3137556,1340067,286012,216124,225981,439589,306620,257559,0,0
,907293,455547,49895,775201,588235,437715,179160,242954,0,0
,601805,2504821,488858,473947,77033,616195,53357,53782,0,0
,514746,379278,4861,143346,362712,77423,30758,50512,0,0
,475826,129089,61003,91045,43361,66533,33019,41405,0,0
,516128,336288,33579,142200,128974,81424,60995,102627,0,0
,791984,493225,425605,163667,74727,79631,61208,88955,0,0
,674192,30076,265600,134872,129437,82130,60405,93670,0,0
,146575,507736,105537,258447,53599,107991,125393,50681,0,0
,158244,310242,41803,127247,84552,87503,56265,140447,0,0
,112543,723248,450753,104460,74845,110040,90305,51661,0,0
,2320575,615797,836817,695469,464805,370934,209276,314850,0,0
,853947,932977,115261,191932,86887,117748,62903,137575,0,0
,78908,392929,97305,96183,27338,53864,87638,46660,0,0
,538338,521203,106796,156135,66021,97204,28768,79084,0,0
,341208,740361,81091,268156,317958,93328,139357,25527,0,0
,569401,207379,204142,484918,53014,53239,37181,123538,0,0
,392646,269036,218348,93096,65285,80632,40235,160194,0,0
,1148976,1511026,613263,1046579,386391,505145,268324,506844,0,0
,369863,467164,443854,695002,527589,309160,357059,402857,0,0
,1201227,397312,215970,40844,43907,146397,63097,72648,0,0
,1669872,649807,999068,337438,458003,239901,366690,341689,0,0
,1276671,1132801,232590,122158,378952,408454,171284,122189,0,0
,444007,623227,305463,194900,75558,107156,85817,16349,0,0
,1172503,2113447,132401,1097073,266892,308464,178275,144827,0,0
,433086,242610,194720,150326,111793,81820,136669,38213,0,0
,411086,675895,69813,187458,68763,100452,37522,54668,0,0
,655617,39424,162359,383155,134661,97181,90207,97088,0,0
,509458,363915,155968,171950,133877,110118,74477,97148,0,0
,951924,497320,329777,665123,583690,513410,169795,363058,0,0
,1362866,208563,94972,41871,101781,83888,40723,58852,0,0
,1021123,340885,389233,174364,136915,96998,44412,58391,0,0
,363441,268946,22775,218860,74799,28601,61690,100996,0,0
,416328,787010,157843,89344,179297,79780,71035,79058,0,0
,464021,324927,597026,298587,74431,84737,41568,47996,0,0
,541968,167055,235237,221177,125201,49088,95753,126749,0,0
,236768,559341,158546,90723,89560,60810,47703,125572,0,0
,136745,462168,78737,118104,106849,43157,47922,79252,0,0
,845480,1929207,1623626,311780,603366,374115,202110,561117,0,0
,112201,99402,53290,40582,13671,18812,13267,30651,0,0
,633744,360952,11186,273695,116800,85962,70560,66031,0,0
,586037,517455,77003,332949,157236,111235,74112,66978,0,0
,521731,148184,255342,62594,107128,113418,57159,46530,0,0
,281456,316511,136929,91826,133396,54012,83750,85908,0,0
,2043295,1572715,199462,522793,341378,283768,253491,153607,0,0
,526958,331534,132909,94379,60322,69273,68915,63493,0,0
,59346,83084,36854,39177,16484,14247,12653,11676,0,0
,1230211,1574659,58027,1224832,544135,575734,409541,301087,0,0
,1551730,1347964,359243,494776,420740,264944,159355,178085,0,0
,964431,905388,250562,226423,542190,365504,69706,49908,0,0
,1359009,1388409,530847,590786,646084,198415,177949,58823,0,0
,355617,283345,66827,104499,49807,63463,25425,11415,0,0
,330543,360596,53765,214246,238442,66056,49390,93796,0,0
,776331,366935,166783,34514,135562,178229,35778,128260,0,0
,1086115,249453,67976,41413,150449,65570,57791,64270,0,0
,879781,303674,124507,79556,54359,305184,55253,97478,0,0
,863267,658578,2366,157561,103246,77059,55241,75637,0,0
,495091,448470,96505,192981,69922,89696,68494,79293,0,0
,768811,363837,75442,175495,89953,120691,52513,72094,0,0
,124185,440171,104854,121553,107980,75857,15691,175433,0,0
,450923,422362,368925,122040,62284,58529,27569,62093,0,0
,1564073,2220776,174930,938826,488600,881209,354337,830706,0,0
,441130,314500,213240,187734,136026,93211,88048,39674,0,0
,884796,323037,383102,350019,81958,90425,62653,27166,0,0
,423209,520434,219844,400366,51607,88878,57099,74365,0,0
,975004,228561,271345,115064,52079,47254,74843,102402,0,0
,671047,393081,116712,113300,173082,28322,11392,81772,0,0
,2952078,335850,18770,19737,35794,17586,4261,56707,0,0
,566426,232433,60980,35068,48551,11365,4125,22891,0,0
,1037303,1011410,1217831,377648,171906,208870,88178,125101,0,0
,467235,180134,59621,191974,67854,76764,74555,59325,0,0
,253044,1085197,223323,82763,127860,128691,121685,98905,0,0
,190932,343247,104398,356319,35570,61144,83609,102947,0,0
,373619,485017,116771,419604,50777,46260,69812,115087,0,0
,76013,88409,54313,30245,44464,11858,8689,13325,0,0
,412448,657952,10283,285026,124223,63265,55324,151072,0,0
,658987,313816,149948,151642,136225,62197,56739,62388,0,0
,672732,465294,225256,80501,72163,59422,29995,72921,0,0
,280000,1401648,128455,214052,71357,55888,37548,76323,0,0
,1179303,83368,172742,93297,26664,42863,73819,116304,0,0
,268082,590892,47660,402752,84228,65664,83295,48628,0,0
,675929,541053,61499,246317,162503,90186,139180,35052,0,0
,235513,107604,126939,577836,156840,78067,85494,133781,0,0
,742604,454216,45972,396747,20757,78330,111695,53744,0,0
,293359,102098,117877,205605,75931,85546,63777,87448,0,0
,461373,1059773,137403,218443,69285,56073,91665,106740,0,0
,1031198,77154,622363,289681,71672,131521,177966,130441,0,0
,1332649,190866,142466,63107,253595,157577,123065,54521,0,0
,1086001,439569,674388,1500586,280727,311957,255414,330808,0,0
,105613,79571,8074,78422,54094,7942,12689,29493,0,0
,789118,382552,67643,132462,48350,113128,61131,86092,0,0
,627244,363466,127733,55684,56944,74081,20263,55598,0,0
,754472,1513001,185534,390092,751579,250530,106026,80053,0,0
,925911,1291011,564157,772517,336397,480364,404251,388950,0,0
,1509129,777840,1205027,616472,546960,413059,105629,155837,0,0
,582122,1095085,643453,1219385,494350,238674,256512,253086,0,0
,481534,361357,148530,221220,46158,70781,99498,65112,0,0
,1249132,1409385,644534,315885,164872,318340,130652,181715,0,0
,552704,278196,93388,78612,97777,127486,56556,31922,0,0
,137010,237459,122506,241031,115660,146202,23501,63509,0,0
,96424,53648,3170,54387,24209,43196,13270,12398,0,0
,592798,626684,490979,294789,134347,213842,60370,53156,0,0
,570005,179867,180688,29638,79752,56694,85485,69605,0,0
,221557,337740,62906,243410,111230,115398,92244,82598,0,0
,415053,166103,139309,272298,125790,230851,121172,71372,0,0
,997486,232401,159104,87914,85103,90589,112701,87470,0,0
,2106464,2181232,998520,252366,175402,451005,175800,358754,0,0
,335058,673985,486200,317419,71382,70184,88958,74975,0,0
,469067,2539698,1197262,292869,389295,221548,120850,242858,0,0
,169578,832281,267289,99840,107092,176573,82967,59653,0,0
,574951,605374,140084,180250,149285,65859,127474,54143,0,0
,949393,595361,316627,350885,173905,302404,145444,340905,0,0
,1127486,1946725,272718,707800,418501,322640,335038,355918,0,0
,545165,68731,255365,145049,134556,94406,83148,24940,0,0
,1091350,637305,187234,1274545,478363,255797,422617,291354,0,0
,764514,440507,151838,282395,129584,106704,137719,65439,0,0
,965145,304677,53296,194163,119411,158490,82087,70692,0,0
,247974,196940,254150,262900,180661,133785,92159,47412,0,0
,273399,909822,133116,180984,66891,142167,96122,48750,0,0
,956333,435952,337530,112260,183606,90427,79920,50364,0,0
,434602,325585,222077,337697,122413,118786,66117,105210,0,0
,2069459,739128,260268,767473,409202,265823,333435,295406,0,0
,1041835,296413,117256,82839,138731,212957,106166,33751,0,0
,102574,66600,20472,42067,3496,16426,26240,21988,0,0
,557211,211280,19619,155177,36759,54656,43621,120081,0,0
,1708510,720027,335121,1211194,341240,354278,324780,310022,0,0
,631897,380578,628482,333527,86614,147570,120950,53313,0,0
,849605,496336,265427,288301,69157,48651,60155,48934,0,0
,806163,260144,67975,173804,67096,70573,86677,81220,0,0
,895366,290285,86619,706739,150760,53859,33530,66694,0,0
,533821,1661295,444544,395481,491833,352062,192870,246377,0,0
,567012,267194,418088,317498,57217,74745,31468,79215,0,0
,144362,259084,215008,22907,139976,152794,64777,77835,0,0
,991957,542100,105578,182205,117087,54265,97968,47928,0,0
,1041629,377728,42978,105376,114750,90502,60563,71745,0,0
,181320,114438,229916,298300,130662,101027,59057,66696,0,0
,1109438,1633216,376764,710825,355795,282789,141643,320441,0,0
,668575,180567,126457,108123,83189,69932,65204,95012,0,0
,1350198,251369,558736,1265738,241972,281506,286890,671123,0,0
,1288620,1697065,391580,1475867,441797,747255,298208,378260,0,0
,682212,433644,84290,193018,106567,97132,96871,50189,0,0
,1047608,598940,98218,222405,117831,37212,118480,55561,0,0
,2006867,1850128,443483,863409,834133,172216,161468,264122,0,0
,617603,448686,116341,256705,126974,68691,97589,64469,0,0
,1672904,802571,77728,351236,78794,58517,54808,101224,0,0
,649160,194476,128040,265047,55381,77815,76309,115923,0,0
,1981479,81872,27998,24624,12015,12111,17549,19702,0,0
,788323,780350,102962,43013,109518,109661,52440,22779,0,0
,454689,405641,62009,198490,67156,61254,46781,27621,0,0
,1155428,870533,141760,221099,124719,52425,64714,26115,0,0
,2385213,510658,21947,52604,61331,116928,63877,21494,0,0
,1138477,49038,15404,6619,3849,2140,828,510,0,0
,2,2,0,0,0,1,1,2,0,0
,3,2,1,0,1,2,1,1,0,0
,112,8,1,1,0,0,0,0,0,0
,231401,116315,155924,63176,375276,46633,31548,27327,0,0
,630568,142381,87095,65143,167193,135376,76239,63395,0,0
,656429,311061,36248,631061,88748,167164,61401,78524,0,0
,190081,126515,126212,179730,47411,62243,73936,75801,0,0
,166324,479900,38205,97719,64208,144851,32426,58502,0,0
,340209,257734,6933,77666,162796,149207,73055,49840,0,0
,975933,751906,35121,604516,382363,259341,324612,292562,0,0
,385052,1242636,923622,663584,361651,360645,154138,351837,0,0
,115913,1222940,188304,56147,72664,72796,132545,103853,0,0
,448417,610027,328569,115342,109521,55212,38446,61783,0,0
,682231,509235,325756,95308,164480,245039,77989,83452,0,0
,540440,164336,121041,94516,140322,94218,73613,29813,0,0
,362260,681731,433454,276756,32477,79598,43809,52928,0,0
,719054,556971,91891,123323,115429,106178,89654,85934,0,0
,1159545,1703681,363156,192766,268152,437800,263380,352894,0,0
,546582,336739,2516,364315,120834,96620,76897,43943,0,0
,1992124,1283797,241286,328025,710538,265872,293997,835913,0,0
,168342,483847,59467,239599,153858,82639,47979,74628,0,0
,108363,641925,389703,136273,83266,140384,91064,96322,0,0
,187015,659801,273453,196824,75900,95930,95313,21534,0,0
,311624,1468717,1159518,1128542,337107,476185,437613,225820,0,0
,1795012,205815,178909,369410,95860,47260,51219,29093,0,0
,116934,358000,490616,191726,207470,61187,69038,56271,0,0
,971650,1106507,2489970,503429,367226,192566,486357,227688,0,0
,201080,211900,4917,152862,102320,54868,49860,126654,0,0
,598818,248142,758642,335674,106754,43191,84700,93893,0,0
,524923,456128,127239,160192,144305,116273,128168,73093,0,0
,861826,461277,1311994,379115,1237851,224501,461779,175547,0,0
,251943,321280,127467,180866,62504,59562,132124,72489,0,0
,513883,455206,100291,43851,146557,82259,66174,74817,0,0
,420892,506375,205446,177474,39102,31897,63959,61396,0,0
,754328,247041,281593,278660,23186,98420,75380,56644,0,0
,840698,220123,201635,275591,161413,122036,58310,50713,0,0
,2020951,1821627,554625,1281052,522124,236095,387095,123502,0,0
,264929,167198,114856,66043,87622,112522,61574,68814,0,0
,205806,145226,165773,187843,58139,74935,132313,108092,0,0
,238783,175330,140312,131930,53179,95419,76194,77320,0,0
,162762,171624,125745,475657,65753,82515,62150,87334,0,0
,1247135,815661,41445,1465338,216899,447387,225701,225386,0,0
,1499421,371146,859562,595018,534317,480741,216048,341134,0,0
,1996997,1153558,417549,366960,252585,636582,211607,381901,0,0
,159493,95740,124518,24015,63429,198941,28552,58303,0,0
,825103,2142215,823093,811175,535383,712228,113011,171437,0,0
,975703,465988,21101,77027,74418,90151,68258,43420,0,0
,721456,281601,46309,98877,229246,109615,47815,35064,0,0
,510963,376189,89668,167553,192826,86394,39495,43972,0,0
,463565,841361,148858,73736,118494,74928,21112,51591,0,0
,206018,1224174,375769,769457,383804,442530,268962,318269,0,0
,103763,1036342,184856,74757,159737,45196,79956,50538,0,0
,1635447,1247142,476624,252426,1124820,442532,480623,199759,0,0
,667024,382120,268194,96077,158056,88884,43356,58557,0,0
,108815,47300,24302,39737,37344,13742,9497,5056,0,0
,1077262,786466,545373,513450,430772,304464,97073,249333,0,0
,347567,2213924,67642,1739513,233931,590182,139404,277163,0,0
,1052069,666159,269222,299152,360398,447115,193728,353510,0,0
,805403,860408,83150,70179,208250,40702,66699,24851,0,0
,697659,36257,85671,76984,76074,120668,163618,32227,0,0
,576498,536069,47307,305728,72314,96238,50954,72994,0,0
,187131,104686,506255,80872,51932,76900,82213,50598,0,0
,746128,343050,251592,113728,45737,24638,10531,20701,0,0
,41397,44559,24779,4344,40051,5748,2622,5652,0,0
,1855578,509583,720368,354874,126087,34320,67055,24178,0,0
,586953,68591,149496,31374,8494,5036,3243,3383,0,0
,1803060,345675,187800,15885,26951,14204,9175,5502,0,0
,154195,18737,2696,5484,2597,2319,674,761,0,0
,1154980,113448,24132,13938,4606,8017,1743,8495,0,0
,1292998,32916,5014,1916,7783,16127,3424,13004,0,0
,76158,18602,1526,1876,360,315,385,1640,0,0
,469151,23559,9176,9723,4158,1339,1182,1116,0,0
,2091674,159951,7100,40197,8915,8535,4792,10713,0,0
,2100573,155601,32496,83939,6111,7236,7577,9788,0,0
,622642,155759,111651,20703,9003,5116,2667,7716,0,0
,1014410,62019,15638,2820,2747,1862,474,2554,0,0
,1134734,70265,18193,15808,9743,8786,1583,1732,0,0
,324417,119028,6635,1956,3298,1811,1430,1764,0,0
,102000,113407,62125,23506,8000,4182,2849,7217,0,0
,508913,230900,63025,79989,51462,75869,79870,29043,0,0
,253143,40403,73316,26920,30700,63240,24332,17887,0,0
,767739,456241,231772,228267,219800,161377,233941,223011,0,0
,843399,67759,23581,64551,32433,34393,25761,17475,0,0
,1846787,1572034,489397,127665,306738,129997,39678,114212,0,0
,172059,84651,28936,24712,25241,9801,6532,3474,0,0
,996371,167140,73296,28266,100448,50473,2223,4418,0,0
,1099384,210916,65761,171810,168485,178370,47163,32384,0,0
,1303476,63602,51076,19442,78215,65149,24093,21053,0,0
,267722,66108,15522,16171,22128,6834,11378,20916,0,0
,1592783,438004,77815,123383,172724,140208,82469,86094,0,0
,607870,37838,14938,9404,8600,16216,4071,4362,0,0
,1221662,917262,695652,229015,217625,212675,136255,39096,0,0
,494088,125679,25835,18402,5908,17394,14192,9857,0,0
,1333903,25510,16138,6356,3898,9084,1450,496,0,0
,980667,19485,34620,12572,22924,5058,1409,881,0,0
,2347915,17231,6519,797,10812,2803,1638,451,0,0
,140464,309079,89449,17111,8933,15473,14291,2843,0,0
,216537,183704,20616,17475,1555,4347,2256,1843,0,0
,831322,192661,28048,25788,33332,16182,4652,4269,57,51
,35219,178786,14153,14281,19537,17667,14366,7673,61,23
,148925,48139,5780,3049,7806,11485,6911,16596,78,1
,106711,69270,71655,22178,39952,23878,15452,9790,90,23
,794240,31194,5287,8338,4064,2506,605,182,90,23
,697448,150087,94092,132456,125087,111973,20320,29419,90,23
,308748,81968,10336,7043,9247,7540,1122,272,90,23
,4,2,0,0,1,1,0,0,90,23
,5,2,0,3,1,1,0,1,90,23
,0,1,0,0,0,1,0,1,90,23
,873,443,222,195,175,73,77,637,90,23
,229701,511386,647688,405730,358889,190688,131240,58437,0,0
,99380,708302,253476,384353,159422,49281,64182,156311,0,0
